,molecule_chembl_id,canonical_smiles,bioactivity_class,standard_value,MW,LogP,NumHDonors,NumHAcceptors,standard_value_norm
2043,CHEMBL1688889,Cc1nn(C)c2nc(N(C)CCN(C)C)c(C(=O)NC(=O)Nc3cccc(OC(C)C)c3)cc12.Cl,inactive,10000.0,504.03500000000014,3.4454200000000017,2.0,8.0,10000.0
2044,CHEMBL336672,CCO/N=C(/c1ccc(Br)cc1)C1CCN(C2(C)CCN(C(=O)c3c(C)cc[n+]([O-])c3C)CC2)CC1,active,40.0,557.5330000000001,4.846840000000005,0.0,5.0,40.0
2045,CHEMBL1762143,CCO/N=C(/c1ccc(Br)cc1)C1CCN(CCCNC(=O)c2c(C)cc[n+]([O-])c2C)CC1,active,180.0,517.4680000000003,3.9720400000000033,1.0,5.0,180.0
2046,CHEMBL1762303,CCO/N=C(/c1ccc(Br)cc1)C1CCN(C(C)CNC(=O)c2c(C)cc[n+]([O-])c2C)CC1,inactive,17010.0,517.4680000000003,3.9704400000000026,1.0,5.0,17010.0
2047,CHEMBL1762304,CCO/N=C(/c1ccc(Br)cc1)C1CCN(C(C)CCNC(=O)c2c(C)cc[n+]([O-])c2C)CC1,active,290.0,531.4950000000002,4.360540000000003,1.0,5.0,290.0
2048,CHEMBL1762306,CCO/N=C(/c1ccc(Br)cc1)C1CCN(C(C)CCN(C)C(=O)c2c(C)cc[n+]([O-])c2C)CC1,intermediate,5620.0,545.5220000000002,4.702740000000004,0.0,5.0,5620.0
2049,CHEMBL1762307,CCO/N=C(/c1ccc(Br)cc1)C1CCN(C(C)CCNC(=O)c2c(Cl)cncc2Cl)CC1,active,130.0,556.3320000000001,5.812100000000005,1.0,5.0,130.0
2050,CHEMBL1762308,CCO/N=C(/c1ccc(Br)cc1)C1CCN(C2(CCNC(=O)c3c(Cl)cncc3Cl)CC2)CC1,inactive,21370.0,568.343,5.956200000000005,1.0,5.0,21370.0
2051,CHEMBL1760024,CCO/N=C(/c1ccc(Br)cc1)C1CCN(C(C)(C)CCNC(=O)c2c(Cl)cncc2Cl)CC1,intermediate,1760.0,570.3590000000002,6.202200000000006,1.0,5.0,1760.0
2052,CHEMBL1762309,CC(CCNC(=O)c1c(Cl)cncc1Cl)N1CCC(C2=NOCc3cc(Br)ccc32)CC1,inactive,12250.0,540.2890000000001,5.305800000000005,1.0,5.0,12250.0
2053,CHEMBL1762311,CC(CCNC(=O)c1c(Cl)cncc1Cl)N1CCC(C(O)c2ccc(Br)cc2)CC1,intermediate,3390.0,515.2790000000001,5.104900000000006,2.0,4.0,3390.0
2054,CHEMBL1762312,CC(CCNC(=O)c1c(Cl)cncc1Cl)N1CCC(C(Oc2ccccc2)c2ccc(Br)cc2)CC1,active,130.0,591.3770000000001,7.1916000000000055,1.0,4.0,130.0
2055,CHEMBL1762313,CC(CCNC(=O)c1c(Cl)cncc1Cl)N1CCC(N(Cc2ccccc2)c2ccc(Br)cc2)CC1,active,30.0,590.393,6.830500000000006,1.0,4.0,30.0
2056,CHEMBL1762314,CC(CCNC(=O)c1c(Cl)cncc1Cl)N1CCC(C2(c3ccc(C(F)(F)F)cc3)Cc3ccccc3O2)CC1,active,40.0,592.4890000000001,7.158200000000007,1.0,4.0,40.0
2057,CHEMBL1762315,CC(CCNC(=O)c1c(Cl)cncc1Cl)N1CCC(C2(c3ccc(C(F)(F)F)cc3)Oc3ccccc3O2)CC1,active,30.0,594.4610000000001,6.952000000000006,1.0,5.0,30.0
2058,CHEMBL1762316,CC(CCNC(=O)c1c(Cl)cncc1Cl)N1CCC(C(Oc2ccccc2)c2ccc(C(F)(F)F)cc2)CC1,active,50.0,580.4780000000001,7.447900000000006,1.0,4.0,50.0
2059,CHEMBL1762317,CC(CCNC(=O)c1c(Cl)cncc1Cl)N1CCC(C(Oc2ccccc2C#N)c2ccc(C(F)(F)F)cc2)CC1,active,100.0,605.4880000000003,7.3195800000000055,1.0,5.0,100.0
2060,CHEMBL1762318,CC(CCNC(=O)c1c(Cl)cncc1Cl)N1CCC(C(Oc2cccc(C#N)c2)c2ccc(C(F)(F)F)cc2)CC1,active,50.0,605.4880000000003,7.3195800000000055,1.0,5.0,50.0
2061,CHEMBL1762319,CC(CCNC(=O)c1c(Cl)cncc1Cl)N1CCC(C(Oc2ccccc2Cl)c2ccc(C(F)(F)F)cc2)CC1,active,120.0,614.9230000000002,8.101300000000005,1.0,4.0,120.0
2062,CHEMBL1762320,CC(CCNC(=O)c1c(Cl)cncc1Cl)N1CCC(C(Oc2cccc(Cl)c2)c2ccc(C(F)(F)F)cc2)CC1,active,60.0,614.9230000000002,8.101300000000005,1.0,4.0,60.0
2063,CHEMBL1762324,CC(CCNC(=O)c1c(Cl)cncc1Cl)N1CCC(C(Oc2cccc(F)c2)c2ccc(C(F)(F)F)cc2)CC1,active,40.0,598.4680000000002,7.587000000000006,1.0,4.0,40.0
2064,CHEMBL1762326,CC(CCNC(=O)c1c(Cl)cncc1Cl)N1CCC(C(Oc2ccccn2)c2ccc(Br)cc2)CC1,active,140.0,592.365,6.586600000000005,1.0,5.0,140.0
2065,CHEMBL1762327,CC(CCNC(=O)c1c(Cl)cncc1Cl)N1CCC(C(Oc2cccnc2)c2ccc(Br)cc2)CC1,active,970.0,592.365,6.586600000000005,1.0,5.0,970.0
2066,CHEMBL1762329,Cc1cccnc1OC(c1ccc(Br)cc1)C1CCN(C(C)CCNC(=O)c2c(Cl)cncc2Cl)CC1,active,190.0,606.392,6.895020000000007,1.0,5.0,190.0
2067,CHEMBL1762330,Cc1ccnc(OC(c2ccc(Br)cc2)C2CCN(C(C)CCNC(=O)c3c(Cl)cncc3Cl)CC2)c1,active,140.0,606.3920000000002,6.895020000000006,1.0,5.0,140.0
2068,CHEMBL1762331,Cc1ccc(OC(c2ccc(Br)cc2)C2CCN(C(C)CCNC(=O)c3c(Cl)cncc3Cl)CC2)nc1,intermediate,3800.0,606.3920000000002,6.895020000000007,1.0,5.0,3800.0
2069,CHEMBL1762332,Cc1cccc(OC(c2ccc(Br)cc2)C2CCN(C(C)CCNC(=O)c3c(Cl)cncc3Cl)CC2)n1,active,220.0,606.3920000000002,6.895020000000006,1.0,5.0,220.0
2070,CHEMBL1762333,Cc1cccnc1OC(c1ccc(C(F)(F)F)cc1)C1CCN(C(C)CCNC(=O)c2c(Cl)cncc2Cl)CC1,active,60.0,595.4930000000002,7.151320000000006,1.0,5.0,60.0
2071,CHEMBL1762334,Cc1ccnc(OC(c2ccc(C(F)(F)F)cc2)C2CCN(C(C)CCNC(=O)c3c(Cl)cncc3Cl)CC2)c1,active,50.0,595.4930000000002,7.151320000000006,1.0,5.0,50.0
2072,CHEMBL1762335,Cc1cccc(OC(c2ccc(C(F)(F)F)cc2)C2CCN(C(C)CCNC(=O)c3c(Cl)cncc3Cl)CC2)n1,active,40.0,595.493,7.151320000000006,1.0,5.0,40.0
2073,CHEMBL1762336,CC(CCNC(=O)c1c(Cl)cncc1Cl)N1CCC(C(Oc2ncccc2Cl)c2ccc(C(F)(F)F)cc2)CC1,active,140.0,615.9110000000002,7.496300000000006,1.0,5.0,140.0
2074,CHEMBL1762337,CC(CCNC(=O)c1c(Cl)cncc1Cl)N1CCC(C(Oc2cc(Cl)ccn2)c2ccc(C(F)(F)F)cc2)CC1,active,70.0,615.9110000000003,7.496300000000006,1.0,5.0,70.0
2075,CHEMBL1762338,CC(CCNC(=O)c1c(Cl)cncc1Cl)N1CCC(C(Oc2cccc(Cl)n2)c2ccc(C(F)(F)F)cc2)CC1,active,20.0,615.9110000000003,7.496300000000006,1.0,5.0,20.0
2076,CHEMBL1762339,CC(CCNC(=O)c1c(Cl)cncc1Cl)N1CCC(C(Oc2cccc(Cl)n2)c2ccc(OC(F)(F)F)cc2)CC1,active,30.0,631.9100000000003,7.376100000000006,1.0,6.0,30.0
2077,CHEMBL1762463,CC(CCNC(=O)c1c(Cl)cncc1Cl)N1CCC(C(Oc2cccc(Cl)n2)c2ccc(S(C)(=O)=O)cc2)CC1,active,10.0,626.0060000000001,5.881000000000006,1.0,7.0,10.0
2078,CHEMBL1762464,CC(CCNC(=O)c1c(Cl)cncc1Cl)N1CCC(C(Oc2ccccn2)c2ccc(C(F)(F)F)cc2)CC1,active,30.0,581.4660000000001,6.8429000000000055,1.0,5.0,30.0
2079,CHEMBL1762466,CC(CCNC(=O)c1c(Cl)cncc1Cl)N1CCC(C(Oc2cccc(C(F)(F)F)n2)c2ccc(C(F)(F)F)cc2)CC1,active,130.0,649.4630000000002,7.861700000000006,1.0,5.0,130.0
2080,CHEMBL1762467,CC(CCNC(=O)c1c(Cl)cncc1Cl)N1CCC(C(Oc2cccc(C#N)n2)c2ccc(C(F)(F)F)cc2)CC1,active,40.0,606.4760000000002,6.714580000000005,1.0,6.0,40.0
2081,CHEMBL1762468,COC(=O)c1cccc(OC(c2ccc(C(F)(F)F)cc2)C2CCN(C(C)CCNC(=O)c3c(Cl)cncc3Cl)CC2)n1,intermediate,1050.0,639.502,6.629500000000006,1.0,7.0,1050.0
2082,CHEMBL1784384,Cc1nc2ccccc2n1[C@@H]1C[C@@H]2CC[C@H](C1)N2CCC1(c2ccccc2)CCN(C(=O)c2ccccc2)CC1,active,15.85,532.7320000000001,6.776920000000008,0.0,4.0,15.85
2083,CHEMBL1784385,Cc1nc2ccccc2n1[C@@H]1C[C@@H]2CC[C@H](C1)N2CCC1(c2ccccc2)CCN(C(=O)C(C)(C)C)CC1,active,0.3548,512.7420000000003,6.509220000000007,0.0,4.0,0.3548
2084,CHEMBL1784386,Cc1nc2ccccc2n1C1CC2CCC(C1)C2NCC1(c2ccccc2)CCN(C(=O)C(C)(C)C)CC1,intermediate,2238.72,512.7420000000003,6.2705200000000065,1.0,4.0,2238.72
2085,CHEMBL1784387,Cc1nc2ccccc2n1C1CC2CCC(C1)N2C(=O)CC1(c2ccccc2)CCN(C(=O)c2ccccc2C(=O)O)CC1,intermediate,3162.28,590.7240000000002,6.001720000000006,1.0,5.0,3162.28
2086,CHEMBL1784388,Cc1nc2ccccc2n1C1CC2CCC(C1)N2CC(=O)C1(c2ccccc2)CCN(C(=O)C(C)(C)C)CC1,intermediate,1778.28,526.7250000000003,5.6882200000000065,0.0,5.0,1778.28
2087,CHEMBL1784389,O=C(c1ccccc1)N1CCC(CCN2C3CCC2CC(Nc2ccccc2)C3)(c2ccccc2)CC1,intermediate,3162.28,493.69500000000016,6.358200000000007,1.0,3.0,3162.28
2088,CHEMBL1784390,O=C(c1ccccc1)N1CCC(CCN2C3CCC2CC(NCc2ccccc2)C3)(c2ccccc2)CC1,intermediate,3162.28,507.7220000000002,6.035900000000007,1.0,3.0,3162.28
2089,CHEMBL1784391,O=C(c1ccccc1)N1CCC(CCN2C3CCC2CC(N2C(=O)c4ccccc4C2=O)C3)(c2ccccc2)CC1,intermediate,2511.89,547.6990000000001,5.542300000000006,0.0,4.0,2511.89
2090,CHEMBL1784394,O=C(c1ccccc1)N1CCC(CCN2C3CCC2CC(n2c(=O)[nH]c4ccccc42)C3)(c2ccccc2)CC1,intermediate,3162.28,534.7040000000001,5.761800000000006,1.0,4.0,3162.28
2091,CHEMBL1784395,O=C(c1ccccc1)N1CCC(CCN2C3CCC2CC(n2cnc4ccccc42)C3)(c2ccccc2)CC1,active,398.11,518.7050000000002,6.468500000000008,0.0,4.0,398.11
2092,CHEMBL1784396,Nc1nc2ccccc2n1C1CC2CCC(C1)N2CCC1(c2ccccc2)CCN(C(=O)c2ccccc2)CC1,active,257.04,533.7200000000001,6.050700000000007,1.0,5.0,257.04
2093,CHEMBL1784397,CNc1nc2ccccc2n1C1CC2CCC(C1)N2CCC1(c2ccccc2)CCN(C(=O)c2ccccc2)CC1,active,251.19,547.7470000000002,6.510200000000007,1.0,5.0,251.19
2094,CHEMBL1784398,O=C(c1ccccc1)N1CCC(CCN2C3CCC2CC(n2c(C(F)(F)F)nc4ccccc42)C3)(c2ccccc2)CC1,active,100.0,586.702,7.487300000000008,0.0,4.0,100.0
2095,CHEMBL1784399,Cc1nc2cc(S(C)(=O)=O)ccc2n1C1CC2CCC(C1)N2CCC1(c2ccccc2)CCN(C(=O)c2ccccc2)CC1,intermediate,1584.89,610.8240000000003,6.180420000000008,0.0,6.0,1584.89
2096,CHEMBL1784400,Cc1nc2cc(F)ccc2n1C1CC2CCC(C1)N2CCC1(c2ccccc2)CCN(C(=O)c2ccccc2)CC1,active,10.0,550.7220000000002,6.916020000000008,0.0,4.0,10.0
2097,CHEMBL1784401,Cc1nc2cccnc2n1C1CC2CCC(C1)N2CCC1(c2ccccc2)CCN(C(=O)c2ccccc2)CC1,active,19.95,533.7200000000001,6.171920000000007,0.0,5.0,19.95
2098,CHEMBL1784402,COc1nc2ccccc2n1C1CC2CCC(C1)N2CCC1(c2ccccc2)CCN(C(=O)c2ccccc2)CC1,active,251.19,548.7310000000002,6.477100000000007,0.0,5.0,251.19
2099,CHEMBL1784403,CCOc1nc2ccccc2n1C1CC2CCC(C1)N2CCC1(c2ccccc2)CCN(C(=O)c2ccccc2)CC1,intermediate,1995.26,562.7580000000003,6.8672000000000075,0.0,5.0,1995.26
2100,CHEMBL1784404,CCc1nc2ccccc2n1C1CC2CCC(C1)N2CCC1(c2ccccc2)CCN(C(=O)c2ccccc2)CC1,active,8.913,546.7590000000001,7.030900000000008,0.0,4.0,8.913
2101,CHEMBL1784478,Cc1nc2ccccc2n1C1CC2CCC(C1)N2CCC1(c2ccccc2)CCN(C(=O)c2ccc(F)cc2)CC1,active,177.83,550.7220000000001,6.916020000000008,0.0,4.0,177.83
2102,CHEMBL1784479,Cc1nc2ccccc2n1C1CC2CCC(C1)N2CCC1(c2ccccc2)CCN(C(=O)c2ccc(Cl)c(Cl)c2)CC1,active,15.85,601.6220000000001,8.083720000000007,0.0,4.0,15.85
2103,CHEMBL1784480,Cc1nc2ccccc2n1C1CC2CCC(C1)N2CCC1(c2ccccc2)CCN(C(=O)c2ccc(F)c(F)c2)CC1,active,31.62,568.7120000000001,7.055120000000008,0.0,4.0,31.62
2104,CHEMBL1784481,Cc1nc2ccccc2n1C1CC2CCC(C1)N2CCC1(c2ccccc2)CCN(C(=O)c2cccc(Cl)c2)CC1,active,5.012,567.1770000000001,7.430320000000008,0.0,4.0,5.012
2105,CHEMBL1784482,Cc1nc2ccccc2n1C1CC2CCC(C1)N2CCC1(c2ccccc2)CCN(C(=O)c2ccc(C(F)(F)F)cc2)CC1,intermediate,3162.28,600.7290000000002,7.795720000000008,0.0,4.0,3162.28
2106,CHEMBL1784483,COc1cccc(C(=O)N2CCC(CCN3C4CCC3CC(n3c(C)nc5ccccc53)C4)(c3ccccc3)CC2)c1,active,17.78,562.7580000000002,6.785520000000008,0.0,5.0,17.78
2107,CHEMBL1668022,CCCCN1C(=O)[C@H]([C@@H](O)C2CCCCC2)NC(=O)C12CCN(Cc1ccc(Oc3ccc(C(=O)O)cc3)cc1)CC2.Cl,inactive,447000.0,614.1830000000002,5.001800000000005,3.0,6.0,447000.0
2108,CHEMBL1668021,CCCCN1C(=O)[C@H]([C@H](O)C2CCCCC2)NC(=O)C12CCN(Cc1ccc(Oc3ccc(C(=O)O)cc3)cc1)CC2.Cl,inactive,380000.0,614.1830000000002,5.001800000000005,3.0,6.0,380000.0
2109,CHEMBL1668020,CCCCN1C(=O)[C@@H]([C@@H](O)C2CCCCC2)NC(=O)C12CCN(Cc1ccc(Oc3ccc(C(=O)O)cc3)cc1)CC2.Cl,inactive,182000.0,614.1830000000002,5.001800000000005,3.0,6.0,182000.0
2110,CHEMBL1668019,CCCCN1C(=O)[C@@H]([C@H](O)C2CCCCC2)NC(=O)C12CCN(Cc1ccc(Oc3ccc(C(=O)O)cc3)cc1)CC2.Cl,intermediate,5600.0,614.1830000000002,5.001800000000005,3.0,6.0,5600.0
2111,CHEMBL1813457,CNC(=O)c1ccc(Oc2ccc(CN3CCC4(CC3)C(=O)N[C@H]([C@H](O)C3CCCCC3)C(=O)N4CC(F)(F)F)cc2)cc1.Cl,inactive,1148000.0,653.1420000000005,4.425400000000004,3.0,6.0,1148000.0
2112,CHEMBL1813454,CNC(=O)c1ccc(Oc2ccc(CN3CCC4(CC3)C(=O)N[C@H]([C@H](O)C3CCCCC3)C(=O)N4CCOC)cc2)cc1.Cl,inactive,98000.0,629.1980000000004,3.5095000000000023,3.0,7.0,98000.0
2113,CHEMBL1813453,CNC(=O)c1ccc(Oc2ccc(CN3CCC4(CC3)C(=O)N[C@H]([C@H](O)C3CCCCC3)C(=O)N4CCC(C)O)cc2)cc1.Cl,inactive,10000000.0,643.2250000000005,3.6340000000000026,4.0,7.0,10000000.0
2114,CHEMBL1813452,CCCCCCCN1C(=O)[C@@H]([C@H](O)C2CCCCC2)NC(=O)C12CCN(Cc1ccc(Oc3ccc(C(=O)NC)cc3)cc1)CC2.Cl,inactive,316000.0,669.3070000000002,5.833500000000006,3.0,6.0,316000.0
2115,CHEMBL1813451,CCCCCCN1C(=O)[C@@H]([C@H](O)C2CCCCC2)NC(=O)C12CCN(Cc1ccc(Oc3ccc(C(=O)NC)cc3)cc1)CC2.Cl,inactive,35000.0,655.2800000000002,5.443400000000005,3.0,6.0,35000.0
2116,CHEMBL1813450,CCCCCN1C(=O)[C@@H]([C@H](O)C2CCCCC2)NC(=O)C12CCN(Cc1ccc(Oc3ccc(C(=O)NC)cc3)cc1)CC2.Cl,intermediate,3900.0,641.2530000000003,5.053300000000004,3.0,6.0,3900.0
2117,CHEMBL1813449,CCCN1C(=O)[C@@H]([C@H](O)C2CCCCC2)NC(=O)C12CCN(Cc1ccc(Oc3ccc(C(=O)NC)cc3)cc1)CC2.Cl,inactive,21000.0,613.1990000000002,4.273100000000003,3.0,6.0,21000.0
2118,CHEMBL1813448,CCCN1C(=O)[C@@H]([C@H](O)C2CCCCC2)NC(=O)C12CCN(Cc1ccc(Oc3ccc(C(=O)O)cc3)cc1)CC2.Cl,inactive,112000.0,600.1560000000002,4.611700000000004,3.0,6.0,112000.0
2119,CHEMBL1813447,CCN1C(=O)[C@@H]([C@H](O)C2CCCCC2)NC(=O)C12CCN(Cc1ccc(Oc3ccc(C(=O)NC)cc3)cc1)CC2.Cl,inactive,178000.0,599.1720000000001,3.8830000000000022,3.0,6.0,178000.0
2120,CHEMBL1813446,CCN1C(=O)[C@@H]([C@H](O)C2CCCCC2)NC(=O)C12CCN(Cc1ccc(Oc3ccc(C(=O)O)cc3)cc1)CC2.Cl,inactive,295000.0,586.1290000000001,4.221600000000003,3.0,6.0,295000.0
2121,CHEMBL1813445,CNC(=O)c1ccc(Oc2ccc(CN3CCC4(CC3)C(=O)N[C@H]([C@H](O)C3CCCCC3)C(=O)N4C)cc2)cc1.Cl,inactive,1862000.0,585.1450000000004,3.492900000000002,3.0,6.0,1862000.0
2122,CHEMBL1813444,CN1C(=O)[C@@H]([C@H](O)C2CCCCC2)NC(=O)C12CCN(Cc1ccc(Oc3ccc(C(=O)O)cc3)cc1)CC2.Cl,inactive,10000000.0,572.1020000000001,3.8315000000000023,3.0,6.0,10000000.0
2123,CHEMBL1813443,CCCCN1C(=O)[C@@H]([C@@H](O)C2CCC(O)CC2)NC(=O)C12CCN(Cc1ccc(Oc3ccc(C(=O)O)cc3)cc1)CC2.Cl,inactive,129000.0,630.1820000000002,3.972600000000002,4.0,7.0,129000.0
2124,CHEMBL1813442,CCCCN1C(=O)[C@@H]([C@H](O)C2CCC(O)CC2)NC(=O)C12CCN(Cc1ccc(Oc3ccc(C(=O)O)cc3)cc1)CC2.Cl,inactive,537000.0,630.1820000000002,3.972600000000002,4.0,7.0,537000.0
2125,CHEMBL1813441,CCCCN1C(=O)[C@@H]([C@H](O)C2CCOCC2)NC(=O)C12CCN(Cc1ccc(Oc3ccc(C(=O)O)cc3)cc1)CC2.Cl,inactive,302000.0,616.1550000000002,3.848100000000002,3.0,7.0,302000.0
2126,CHEMBL1813440,CCCCN1C(=O)[C@@H]([C@H](O)C2CCCCCC2)NC(=O)C12CCN(Cc1ccc(Oc3ccc(C(=O)O)cc3)cc1)CC2.Cl,intermediate,5200.0,628.2100000000003,5.391900000000005,3.0,6.0,5200.0
2127,CHEMBL1813439,CCCCN1C(=O)[C@@H]([C@H](O)C2CCCC2)NC(=O)C12CCN(Cc1ccc(Oc3ccc(C(=O)O)cc3)cc1)CC2.Cl,inactive,13000.0,600.1560000000002,4.611700000000004,3.0,6.0,13000.0
2128,CHEMBL1813438,CCCCN1C(=O)[C@@H]([C@H](O)C2CCC2)NC(=O)C12CCN(Cc1ccc(Oc3ccc(C(=O)O)cc3)cc1)CC2.Cl,inactive,66000.0,586.1290000000001,4.221600000000003,3.0,6.0,66000.0
2129,CHEMBL1813437,CCCCN1C(=O)[C@@H]([C@H](O)C2CC2)NC(=O)C12CCN(Cc1ccc(Oc3ccc(C(=O)O)cc3)cc1)CC2.Cl,inactive,10000000.0,572.1020000000001,3.8315000000000023,3.0,6.0,10000000.0
2130,CHEMBL1813436,CCCCN1C(=O)[C@@H]([C@H](O)C(C)C)NC(=O)C12CCN(Cc1ccc(Oc3ccc(C(=O)O)cc3)cc1)CC2.Cl,inactive,229000.0,574.1180000000002,4.077500000000003,3.0,6.0,229000.0
2131,CHEMBL1813435,CCCCN1C(=O)[C@@H]([C@H](O)C2CCCCC2)NC(=O)C12CCN(Cc1ccc(Oc3ccc(NS(C)(=O)=O)cc3)cc1)CC2.Cl,intermediate,1400.0,663.2810000000002,4.675100000000004,3.0,7.0,1400.0
2132,CHEMBL1813433,CCCCN1C(=O)[C@@H]([C@H](O)C2CCCCC2)NC(=O)C12CCN(Cc1ccc(Oc3ccc(S(N)(=O)=O)cc3)cc1)CC2.Cl,intermediate,3500.0,649.2540000000001,3.9510000000000027,3.0,7.0,3500.0
2133,CHEMBL1813432,CCCCN1C(=O)[C@@H]([C@H](O)C2CCCCC2)NC(=O)C12CCN(Cc1ccc(Oc3ccc(C(=O)NC)cc3)cc1)CC2.Cl,intermediate,7400.0,627.2260000000002,4.663200000000003,3.0,6.0,7400.0
2134,CHEMBL1813270,CCCCN1C(=O)[C@@H]([C@H](O)C2CCCCC2)NC(=O)C12CCN(Cc1ccc(Oc3ccc(O)cc3)cc1)CC2.Cl,intermediate,2800.0,586.1730000000001,5.009200000000006,3.0,6.0,2800.0
2135,CHEMBL1813269,CCCCN1C(=O)[C@@H]([C@H](O)C2CCCCC2)NC(=O)C12CCN(Cc1ccc(Oc3ccc(OC)cc3)cc1)CC2.Cl,intermediate,7100.0,600.2000000000002,5.312200000000005,2.0,6.0,7100.0
2136,CHEMBL536754,CCCCN1C(=O)[C@@H]([C@H](O)C2CCCCC2)NC(=O)C12CCN(Cc1ccc(Oc3ccccc3)cc1)CC2.Cl,intermediate,7800.0,570.1740000000001,5.303600000000006,2.0,5.0,7800.0
2137,CHEMBL1668022,CCCCN1C(=O)[C@H]([C@@H](O)C2CCCCC2)NC(=O)C12CCN(Cc1ccc(Oc3ccc(C(=O)O)cc3)cc1)CC2.Cl,inactive,51000.0,614.1830000000002,5.001800000000005,3.0,6.0,51000.0
2138,CHEMBL1668021,CCCCN1C(=O)[C@H]([C@H](O)C2CCCCC2)NC(=O)C12CCN(Cc1ccc(Oc3ccc(C(=O)O)cc3)cc1)CC2.Cl,inactive,470000.0,614.1830000000002,5.001800000000005,3.0,6.0,470000.0
2139,CHEMBL1668020,CCCCN1C(=O)[C@@H]([C@@H](O)C2CCCCC2)NC(=O)C12CCN(Cc1ccc(Oc3ccc(C(=O)O)cc3)cc1)CC2.Cl,inactive,44000.0,614.1830000000002,5.001800000000005,3.0,6.0,44000.0
2140,CHEMBL1668019,CCCCN1C(=O)[C@@H]([C@H](O)C2CCCCC2)NC(=O)C12CCN(Cc1ccc(Oc3ccc(C(=O)O)cc3)cc1)CC2.Cl,inactive,34000.0,614.1830000000002,5.001800000000005,3.0,6.0,34000.0
2141,CHEMBL1813458,CNC(=O)c1ccc(Oc2ccc(CN3CCC4(CC3)C(=O)N[C@H]([C@H](O)C3CCCCC3)C(=O)N4CC(F)(F)C(F)(F)F)cc2)cc1.Cl,inactive,270000.0,703.1490000000006,5.060700000000005,3.0,6.0,270000.0
2142,CHEMBL1813457,CNC(=O)c1ccc(Oc2ccc(CN3CCC4(CC3)C(=O)N[C@H]([C@H](O)C3CCCCC3)C(=O)N4CC(F)(F)F)cc2)cc1.Cl,inactive,46000.0,653.1420000000005,4.425400000000004,3.0,6.0,46000.0
2143,CHEMBL3215636,CNC(=O)c1ccc(Oc2ccc(CN3CCC4(CC3)C(=O)N[C@H]([C@H](O)C3CCCCC3)C(=O)N4CCN(C)C)cc2)cc1.Cl.Cl,inactive,640000.0,678.7020000000003,3.8465000000000047,3.0,7.0,640000.0
2144,CHEMBL3216516,CNC(=O)c1ccc(Oc2ccc(CN3CCC4(CC3)C(=O)N[C@H]([C@H](O)C3CCCCC3)C(=O)N4CCN)cc2)cc1.Cl.Cl,inactive,750000.0,650.6480000000004,3.2436000000000016,4.0,7.0,750000.0
2145,CHEMBL1813454,CNC(=O)c1ccc(Oc2ccc(CN3CCC4(CC3)C(=O)N[C@H]([C@H](O)C3CCCCC3)C(=O)N4CCOC)cc2)cc1.Cl,inactive,33000.0,629.1980000000004,3.5095000000000023,3.0,7.0,33000.0
2146,CHEMBL1813453,CNC(=O)c1ccc(Oc2ccc(CN3CCC4(CC3)C(=O)N[C@H]([C@H](O)C3CCCCC3)C(=O)N4CCC(C)O)cc2)cc1.Cl,inactive,180000.0,643.2250000000005,3.6340000000000026,4.0,7.0,180000.0
2147,CHEMBL1813452,CCCCCCCN1C(=O)[C@@H]([C@H](O)C2CCCCC2)NC(=O)C12CCN(Cc1ccc(Oc3ccc(C(=O)NC)cc3)cc1)CC2.Cl,inactive,190000.0,669.3070000000002,5.833500000000006,3.0,6.0,190000.0
2148,CHEMBL1813451,CCCCCCN1C(=O)[C@@H]([C@H](O)C2CCCCC2)NC(=O)C12CCN(Cc1ccc(Oc3ccc(C(=O)NC)cc3)cc1)CC2.Cl,inactive,110000.0,655.2800000000002,5.443400000000005,3.0,6.0,110000.0
2149,CHEMBL1813450,CCCCCN1C(=O)[C@@H]([C@H](O)C2CCCCC2)NC(=O)C12CCN(Cc1ccc(Oc3ccc(C(=O)NC)cc3)cc1)CC2.Cl,inactive,68000.0,641.2530000000003,5.053300000000004,3.0,6.0,68000.0
2150,CHEMBL1813449,CCCN1C(=O)[C@@H]([C@H](O)C2CCCCC2)NC(=O)C12CCN(Cc1ccc(Oc3ccc(C(=O)NC)cc3)cc1)CC2.Cl,inactive,28000.0,613.1990000000002,4.273100000000003,3.0,6.0,28000.0
2151,CHEMBL1813448,CCCN1C(=O)[C@@H]([C@H](O)C2CCCCC2)NC(=O)C12CCN(Cc1ccc(Oc3ccc(C(=O)O)cc3)cc1)CC2.Cl,inactive,30000.0,600.1560000000002,4.611700000000004,3.0,6.0,30000.0
2152,CHEMBL1813447,CCN1C(=O)[C@@H]([C@H](O)C2CCCCC2)NC(=O)C12CCN(Cc1ccc(Oc3ccc(C(=O)NC)cc3)cc1)CC2.Cl,inactive,20000.0,599.1720000000001,3.8830000000000022,3.0,6.0,20000.0
2153,CHEMBL1813446,CCN1C(=O)[C@@H]([C@H](O)C2CCCCC2)NC(=O)C12CCN(Cc1ccc(Oc3ccc(C(=O)O)cc3)cc1)CC2.Cl,inactive,23000.0,586.1290000000001,4.221600000000003,3.0,6.0,23000.0
2154,CHEMBL1813445,CNC(=O)c1ccc(Oc2ccc(CN3CCC4(CC3)C(=O)N[C@H]([C@H](O)C3CCCCC3)C(=O)N4C)cc2)cc1.Cl,inactive,59000.0,585.1450000000004,3.492900000000002,3.0,6.0,59000.0
